song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream,instrumentalness,liveliness,valence,predicted_mood,spotify_id,spotify_url
Akkode Naa,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Telugu,2010-10-07,0.66,0.917,0.954,0.418,-3.59,0.07,147.974,1,6,0.01,4,36,10364391,0,0,0,Energetic,7Lz8fSydCE6YQ6ENJxxnVj,https://open.spotify.com/track/7Lz8fSydCE6YQ6ENJxxnVj
Chikkani Chekkul,L.R. Eswari,/artist/lr-eswari-2,0.0,Telugu,2010-10-08,0.94,0.26,0.812,0.171,-12.841,0.023,174.097,1,0,0.0624,4,99,381668,0,0,0,Happy,5aZ4vXUU356QP7uiMz9EVu,https://open.spotify.com/track/5aZ4vXUU356QP7uiMz9EVu
Vanga Thotakada,S. P. Balasubrahmanyam|S.P.Sailaja,/artist/s-p-balasubrahamanyam|/artist/spsailaja,0.0,Telugu,2010-10-09,0.95,0.62,0.64,0.979,-4.392,0.03,149.992,1,2,0.0212,4,83,10932860,0,0,0,Sad,0XoW2n9IvoFqKrUVxO8WjC,https://open.spotify.com/track/0XoW2n9IvoFqKrUVxO8WjC
Oka Budhcuaram,Madhavepeddi Ramesh|P. Susheela,/artist/madhavepeddi-ramesh|/artist/p-suseela-2,0.0,Telugu,2010-10-12,0.84,0.325,0.228,0.188,-7.975,0.0567,149.746,0,0,0.0575,4,72,7265068,0,0,0,Sad,5q7C6gYAV4170OyrKV9qyB,https://open.spotify.com/track/5q7C6gYAV4170OyrKV9qyB
Navvenduke,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2010-11-01,0.84,0.52,0.809,0.782,-4.394,0.021,169.949,1,2,0.06,4,72,8066823,0,0,0,Happy,6OQaORFmhXZL3PRE0NA0Ib,https://open.spotify.com/track/6OQaORFmhXZL3PRE0NA0Ib
Errakkapoyi Vachchanu,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2010-11-02,0.59,0.99,0.823,0.596,-6.561,0.035,146.798,1,1,0.02,4,57,10087413,0,0,0,Energetic,4o1HfAWKmVF6dTgbEahJ6q,https://open.spotify.com/track/4o1HfAWKmVF6dTgbEahJ6q
Premaku Maranam Ledhu,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2010-11-03,0.79,0.12,0.581,0.773,-8.229,0.042,149.998,0,1,0.054,4,100,584480,0,0,0,Happy,32qc3FCjJ2GLQ9mG9FYPNN,https://open.spotify.com/track/32qc3FCjJ2GLQ9mG9FYPNN
Jayathwadabhra,Ghanatasala,/artist/ghanatasala,0.0,Telugu,2010-11-04,0.28,0.915,0.262,0.729,-8.229,0.0102,150.037,1,0,0.096,4,93,2299825,0,0,0,Sad,2pnKwUg02VS1RCRuf7wHn2,https://open.spotify.com/track/2pnKwUg02VS1RCRuf7wHn2
O Nanna,Ghanatasala|P Suhseela|T V Jaydev,/artist/ghanatasala|/artist/p-suhseela|/artist/t-v-jaydev,0.0,Telugu,2010-11-08,0.77,0.911,0.271,0.898,-5.338,0.087,140.01,0,11,0.094,4,82,10523482,0,0,0,Sad,2Z1oFWXfrcIT9VsedjgNIo,https://open.spotify.com/track/2Z1oFWXfrcIT9VsedjgNIo
Gunnamaavi Thotallo,S. P. Balasubrahmanyam|P Suhseela,/artist/s-p-balasubrahamanyam|/artist/p-suhseela,0.0,Telugu,2010-11-12,0.61,0.95,0.263,0.301,-6.48,0.002,149.95,0,8,0.001,4,78,5528985,0,0,0,Sad,50wYLZqR1fTT7gAt0HLYsD,https://open.spotify.com/track/50wYLZqR1fTT7gAt0HLYsD
Annayya Sannidhi,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2010-12-02,0.87,0.852,0.033,0.66,-12.98,0.064,144.932,1,4,0.0986,4,41,4792016,0,0,0,Sad,1uCAKeT45h4yG4CUCiRHPC,https://open.spotify.com/track/1uCAKeT45h4yG4CUCiRHPC
Neerugari Paripoku,S. P. Balasubrahmanyam|K. S. Chithra,/artist/s-p-balasubrahamanyam|/artist/chitra,0.0,Telugu,2010-12-05,0.21,0.94,0.237,0.164,-3.605,0.0077,139.915,1,2,0.094,4,36,8159553,0,0,0,Sad,5lYmadv336JeE6hH3VHvWy,https://open.spotify.com/track/5lYmadv336JeE6hH3VHvWy
Lali Jo Lali Jo,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2010-12-09,0.17,0.03,0.46,0.338,-8.099,0.0346,145.005,0,6,0.0919,4,99,5333122,0,0,0,Sad,3csoax6EXZQ5TXJHWrxg11,https://open.spotify.com/track/3csoax6EXZQ5TXJHWrxg11
Maa Telugu,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2011-01-01,0.57,0.28,0.316,0.194,-5.725,0.0,139.617,0,1,0.058,4,72,10307002,0,0,0,Sad,0FIvsWraooyP5aedMfmO7l,https://open.spotify.com/track/0FIvsWraooyP5aedMfmO7l
Oh Priya,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2011-01-03,0.14,0.67,0.23,0.697,-5.905,0.0745,146.938,1,1,0.03,4,75,663005,0,0,0,Sad,3GwgwYZ3axxjswuLC1Xiqy,https://open.spotify.com/track/3GwgwYZ3axxjswuLC1Xiqy
Nee Dayarada,K J Yesudas,/artist/k-j-yesudas,0.0,Telugu,2011-01-05,0.15,0.426,0.556,0.345,-6.86,0.04,144.051,1,1,0.0918,4,66,2336876,0,0,0,Sad,0bDfl9IGNYGQyKcnzNZ4Em,https://open.spotify.com/track/0bDfl9IGNYGQyKcnzNZ4Em
Yennello Muthyama,S. Janaki,/artist/s-janaki,0.0,Telugu,2011-01-07,0.18,0.859,0.316,0.606,-10.809,0.05,145.779,1,6,0.0462,4,81,5042075,0,0,0,Sad,6UGT7yqFVUWXV0p1xP67I1,https://open.spotify.com/track/6UGT7yqFVUWXV0p1xP67I1
Oka Raathiri,S. Janaki|S. P. Balasubrahmanyam|P. Susheela,/artist/s-janaki|/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2011-01-12,0.81,0.065,0.405,0.182,-9.676,0.0996,139.858,1,1,0.068,4,62,7241904,0,0,0,Sad,2EDv4OZE89xWPucVcLR00V,https://open.spotify.com/track/2EDv4OZE89xWPucVcLR00V
Eduru Choosina,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2011-02-01,0.29,0.257,0.016,0.722,-5.988,0.08,149.875,0,8,0.01,4,54,2423223,0,0,0,Sad,2ITuyauTdobNdefX8PfM86,https://open.spotify.com/track/2ITuyauTdobNdefX8PfM86
Le Le Lethavayasugala,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,0.0,Telugu,2011-02-02,0.59,0.365,0.442,0.796,-2.235,0.0083,172.187,0,9,0.071,4,92,10535138,0,0,0,Sad,7wGgYAOMhhRObOGdWlJ9Hi,https://open.spotify.com/track/7wGgYAOMhhRObOGdWlJ9Hi
Bhrahma Deva,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,0.0,Telugu,2011-02-06,0.36,0.618,0.979,0.821,-4.214,0.0179,150.039,1,5,0.07,4,85,5273546,0,0,0,Energetic,7t687wOi10mr9Ag5kupt7N,https://open.spotify.com/track/7t687wOi10mr9Ag5kupt7N
Love Ante,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2011-02-10,0.44,0.984,0.873,0.94,-8.114,0.05,144.822,1,8,0.04,4,78,11320396,0,0,0,Happy,33rXTVeMRrT74z3L0mvhAf,https://open.spotify.com/track/33rXTVeMRrT74z3L0mvhAf
Vela Pala Ledu,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Telugu,2011-02-12,0.26,0.311,0.202,0.042,-13.352,0.0165,142.042,1,1,0.0513,4,56,11160327,0,0,0,Sad,1bmSu1VFSMNLCl3iQVDQE0,https://open.spotify.com/track/1bmSu1VFSMNLCl3iQVDQE0
Om Namasivaya,Chorus,/artist/chorus,0.0,Telugu,2011-03-01,0.28,0.668,0.962,0.61,-11.582,0.08,150.001,1,8,0.0,4,30,5266513,0,0,0,Energetic,5ukVkts5JvTPyQUtk3qycX,https://open.spotify.com/track/5ukVkts5JvTPyQUtk3qycX
Vegu Chukka,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2011-03-02,0.11,0.26,0.659,0.565,-4.765,0.02,140.055,1,2,0.0,4,40,3045590,0,0,0,Sad,42vvjqFbnya5bIC2jtKrNk,https://open.spotify.com/track/42vvjqFbnya5bIC2jtKrNk
Prema Rekka Vippindi,S. P. Balasubrahmanyam|S.P.Sailaja,/artist/s-p-balasubrahamanyam|/artist/spsailaja,0.0,Telugu,2011-03-03,0.99,0.47,0.761,0.1,-10.073,0.0539,173.051,1,2,0.02,4,80,7226968,0,0,0,Happy,5awI1Ypm7fNuFtDDizmxmR,https://open.spotify.com/track/5awI1Ypm7fNuFtDDizmxmR
Ololi Ololi Lachamma,S. Janaki|V. Ramakrishna,/artist/s-janaki|/artist/v-ramakrishna-2,0.0,Telugu,2011-03-07,0.92,0.38,0.28,0.023,-6.199,0.0084,150.037,1,4,0.09,4,58,3728142,0,0,0,Sad,5qd9LLKOQZdszjYBjxOwpZ,https://open.spotify.com/track/5qd9LLKOQZdszjYBjxOwpZ
Cheri Yasodaku,S. P. Sailaja,/artist/s-p-sailaja-2,0.0,Telugu,2011-03-08,0.26,0.62,0.62,0.431,-8.751,0.063,144.982,1,8,0.02,4,59,7261631,0,0,0,Sad,26JWFJ8BmKDSrhVZ2D66JT,https://open.spotify.com/track/26JWFJ8BmKDSrhVZ2D66JT
Kaladanee Ledanee,Vijayalakshmi Sharma,/artist/vijayalakshmi-sharma,0.0,Telugu,2011-03-08,0.4,0.268,0.826,0.483,-5.052,0.0127,171.041,0,6,0.07,4,75,1628246,0,0,0,Energetic,50Fb7sufi7JdRRzkdllvMG,https://open.spotify.com/track/50Fb7sufi7JdRRzkdllvMG
Nadupai Palikeru,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2011-04-01,0.22,0.05,0.184,0.052,-7.108,0.003,140.212,1,1,0.03,4,84,3456054,0,0,0,Sad,3MXYRfU75tauKxYkS8rTlx,https://open.spotify.com/track/3MXYRfU75tauKxYkS8rTlx
Guvva Guvva,S. Janaki|Madhavapeddi Ramesh,/artist/s-janaki|/artist/madhavapeddi-ramesh,0.0,Telugu,2011-04-02,0.4,0.555,0.441,0.777,-4.167,0.04,174.007,1,7,0.02,4,64,1561701,0,0,0,Sad,0qgNInE9H3iZscuLQ2WqvZ,https://open.spotify.com/track/0qgNInE9H3iZscuLQ2WqvZ
Lorry Driver (Full Length Audio Cinema),S. P. Balasubrahmanyam|S. Janaki|Others,/artist/s-p-balasubrahamanyam|/artist/s-janaki|/artist/others,0.0,Telugu,2011-04-03,0.29,0.68,0.838,0.772,-10.603,0.084,145.061,1,8,0.0994,4,75,2013965,0,0,0,Happy,5QmFXjtfG8OS5m7RlO9Tgx,https://open.spotify.com/track/5QmFXjtfG8OS5m7RlO9Tgx
Jayasambho Siva Sankara,Bhanumathi Ramakrishna,/artist/bhanumathi-ramakrishna,0.0,Telugu,2011-04-04,0.23,0.93,0.613,0.671,-11.913,0.09,172.027,1,0,0.0619,4,47,518526,0,0,0,Sad,3uCeG0RVDCXJV4c9LSFFhX,https://open.spotify.com/track/3uCeG0RVDCXJV4c9LSFFhX
Naa Hrudayamma,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,0.0,Telugu,2011-04-06,0.21,0.25,0.953,0.872,-9.869,0.049,150.132,0,5,0.033,4,25,8684885,0,0,0,Happy,1OaQrpPeDFOPT2Wk8oFuVE,https://open.spotify.com/track/1OaQrpPeDFOPT2Wk8oFuVE
Chilaka Rachilaka,Mano|S. P. Sailaja,/artist/mano|/artist/s-p-sailaja-2,0.0,Telugu,2011-04-08,0.31,0.038,0.729,0.777,-8.038,0.059,150.024,0,11,0.065,4,91,7658397,0,0,0,Happy,5Oo00fZW7twsWzo30n96fZ,https://open.spotify.com/track/5Oo00fZW7twsWzo30n96fZ
Sthirathaa Nahi Nahire,M. Balamuralikrishna,/artist/m-balamuralikrishna-1,0.0,Telugu,2011-04-09,0.01,0.663,0.934,0.13,-9.508,0.031,174.023,0,1,0.07,4,86,1560732,0,0,0,Energetic,7FbTQ04jhF3dklr6YrjjhD,https://open.spotify.com/track/7FbTQ04jhF3dklr6YrjjhD
Nerchuko Nerputha,Ramola|S. P. Balasubrahmanyam,/artist/ramola|/artist/s-p-balasubrahamanyam,0.0,Telugu,2011-04-12,0.86,0.1,0.716,0.025,-12.15,0.067,174.02,0,7,0.05,4,68,434059,0,0,0,Happy,1zIUz4re2eIrZYfAaUmZu9,https://open.spotify.com/track/1zIUz4re2eIrZYfAaUmZu9
Nede Eenade,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2011-05-01,0.58,0.061,0.302,0.289,-12.368,0.096,172.998,1,8,0.043,4,77,66629,0,0,0,Sad,61nQ7B9eBK4cyzwLZJa1Lz,https://open.spotify.com/track/61nQ7B9eBK4cyzwLZJa1Lz
Deva Deva Narayana Parandhaama,Ghanatasala,/artist/ghanatasala,0.0,Telugu,2011-05-04,0.37,0.18,0.986,0.663,-6.952,0.01,144.878,1,1,0.1,4,61,3456718,0,0,0,Energetic,3zeSclHj8Y2S5uCWqfiqja,https://open.spotify.com/track/3zeSclHj8Y2S5uCWqfiqja
Neelaala Kannullo,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2011-05-09,0.62,0.682,0.856,0.76,-8.077,0.0,145.002,1,7,0.022,4,36,6798046,0,0,0,Sad,1BiPDpVbbD71JzQ7jWys5j,https://open.spotify.com/track/1BiPDpVbbD71JzQ7jWys5j
Alavatuledhani,L.R. Eswari,/artist/lr-eswari-2,0.0,Telugu,2011-05-11,0.69,0.774,0.5,0.013,-13.32,0.09,174.966,0,4,0.052,4,52,1287340,0,0,0,Sad,6jYa6eXyDItewV2lWM8JSY,https://open.spotify.com/track/6jYa6eXyDItewV2lWM8JSY
Midisi Midisi,Mano|S. Janaki,/artist/mano|/artist/s-janaki,0.0,Telugu,2011-06-01,1.0,0.779,0.294,0.602,-3.109,0.006,150.159,1,2,0.0874,4,54,1995173,0,0,0,Sad,4mEGtkdJpKYdOfmTuZL5jj,https://open.spotify.com/track/4mEGtkdJpKYdOfmTuZL5jj
Ee Musugu Theeyaku,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2011-06-02,0.57,0.027,0.384,0.674,-3.464,0.02,175.029,0,11,0.02,4,72,8770225,0,0,0,Sad,5Gdsxb4511H64cBwXnf5Or,https://open.spotify.com/track/5Gdsxb4511H64cBwXnf5Or
Sooryuniki Okate,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2011-06-03,0.02,0.711,0.376,0.551,-2.298,0.07,150.022,0,11,0.0888,4,35,4465241,0,0,0,Sad,1Et8IQ8UEBGsExIu3nR4jV,https://open.spotify.com/track/1Et8IQ8UEBGsExIu3nR4jV
Moosuko Moosuko,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2011-06-05,0.98,0.83,0.435,0.962,-8.835,0.037,139.943,0,7,0.048,4,78,5791613,0,0,0,Sad,5I7onF1FaSdHq4gL89dvii,https://open.spotify.com/track/5I7onF1FaSdHq4gL89dvii
Thurupamma Mudda,Mano,/artist/mano,0.0,Telugu,2011-06-08,0.47,0.345,0.34,0.911,-5.275,0.0128,145.098,1,4,0.0901,4,45,184573,0,0,0,Sad,4hc8jJHcSPkfVT5J1fnjRf,https://open.spotify.com/track/4hc8jJHcSPkfVT5J1fnjRf
Oka Geetham Mrogindi,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2011-06-11,0.33,0.89,0.568,0.94,-9.605,0.0669,170.028,1,2,0.009,4,81,4484006,0,0,0,Sad,5QXOAXjehjf9eL0ETD99kO,https://open.spotify.com/track/5QXOAXjehjf9eL0ETD99kO
Jendaa Pai,S. P. Balasubrahmanyam|G. Anand|M. Rama Rao,/artist/s-p-balasubrahamanyam|/artist/g-anand-1|/artist/m-rama-rao-5,0.0,Telugu,2011-06-12,0.76,0.05,0.549,0.309,-5.121,0.02,172.113,0,8,0.08,4,55,2423790,0,0,0,Sad,06ByR6FGMJlpB9AkDkzve5,https://open.spotify.com/track/06ByR6FGMJlpB9AkDkzve5
Aadave Jalakammu Laadave,Ghanatasala|P Suhseela,/artist/ghanatasala|/artist/p-suhseela,0.0,Telugu,2011-07-01,0.71,0.388,0.443,0.734,-13.448,0.058,173.949,1,6,0.01,4,53,10392986,0,0,0,Sad,0yo9s8FegD1bVECVwZyogM,https://open.spotify.com/track/0yo9s8FegD1bVECVwZyogM
Poruginti Doragariki,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2011-07-03,0.2,0.31,0.277,0.508,-11.971,0.04,149.883,1,2,0.06,4,82,2540084,0,0,0,Sad,5VjtJzgYI7kt7VP0MRhqZT,https://open.spotify.com/track/5VjtJzgYI7kt7VP0MRhqZT
Lovelyga Vunnave,S. P. Balasubrahmanyam|K. S. Chithra|Mano,/artist/s-p-balasubrahamanyam|/artist/chitra|/artist/mano,0.0,Telugu,2011-07-04,0.73,0.057,0.095,0.935,-9.301,0.0103,150.001,1,2,0.0782,4,55,5042405,0,0,0,Sad,41Mf8hdUNnQYIqHXg8T8zk,https://open.spotify.com/track/41Mf8hdUNnQYIqHXg8T8zk
Madavde,S. P. Balasubrahmanyam|P. Susheela|S.P.Sailaja,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2|/artist/spsailaja,0.0,Telugu,2011-07-07,0.03,0.66,0.222,0.369,-12.057,0.021,145.121,0,5,0.064,4,32,3382886,0,0,0,Sad,1A532KMDD7O3ZqHEjcMjGN,https://open.spotify.com/track/1A532KMDD7O3ZqHEjcMjGN
Mukku Meedha Kopam,Jomuna Rani,/artist/jomuna-rani,0.0,Telugu,2011-07-09,0.9,0.975,0.08,0.294,-12.15,0.0311,174.017,0,8,0.0174,4,53,6896642,0,0,0,Sad,3DNARciJ7RbQZsTm7RxrSh,https://open.spotify.com/track/3DNARciJ7RbQZsTm7RxrSh
Kalasina Hridayalalona,S. P. Balasubrahmanyam|Vani Jairam,/artist/s-p-balasubrahamanyam|/artist/vani-jayaram,0.0,Telugu,2011-07-11,0.26,0.18,0.771,0.943,-10.958,0.044,173.021,1,6,0.036,4,79,2639804,0,0,0,Happy,6kt1ge8VqkOHx5C2HtY5cO,https://open.spotify.com/track/6kt1ge8VqkOHx5C2HtY5cO
Publickuraa,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2011-08-01,0.16,0.73,0.33,0.366,-10.509,0.006,172.094,1,7,0.001,4,73,8376316,0,0,0,Sad,3dJba0keU7aMd4buhWeAeR,https://open.spotify.com/track/3dJba0keU7aMd4buhWeAeR
Sri Ramapadam,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2011-08-04,0.54,0.08,0.155,0.291,-4.296,0.0025,150.05,0,4,0.0438,4,52,5907069,0,0,0,Sad,2FAjiNHummbShZTKNldAEH,https://open.spotify.com/track/2FAjiNHummbShZTKNldAEH
Thanthraala Bavayya,Swarnalatha|Pithapuram Nageswara Rao,/artist/swarnalatha|/artist/pithapuram-nageswara-rao,0.0,Telugu,2011-08-05,0.03,0.83,0.411,0.745,-7.741,0.0598,173.928,0,9,0.06,4,82,1917114,0,0,0,Sad,33NUjddZagWHaiuyWlLDUp,https://open.spotify.com/track/33NUjddZagWHaiuyWlLDUp
Chittiki Pranam,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2011-08-08,0.2,0.097,0.687,0.037,-2.762,0.0737,173.973,0,10,0.01,4,26,10663916,0,0,0,Energetic,5v42eNcTv4277cc0RBXKrF,https://open.spotify.com/track/5v42eNcTv4277cc0RBXKrF
Swaras,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Telugu,2011-08-10,0.13,0.11,0.823,0.187,-6.778,0.08,144.932,0,0,0.0305,4,38,218770,0,0,0,Energetic,4tJ985qp7Gl9FwZ1bMbzT7,https://open.spotify.com/track/4tJ985qp7Gl9FwZ1bMbzT7
Kondagaali Thirigindi,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,0.0,Telugu,2011-09-01,0.35,0.33,0.042,0.474,-11.071,0.099,155.038,0,11,0.01,4,52,9163925,0,0,0,Sad,5QFxNEwwavWuRNratP6AKJ,https://open.spotify.com/track/5QFxNEwwavWuRNratP6AKJ
Raanani Raalenani,Ghanatasala,/artist/ghanatasala,0.0,Telugu,2011-09-01,0.56,0.234,0.86,0.155,-11.197,0.014,150.052,0,6,0.04,4,32,2808594,0,0,0,Sad,5NnwOEgHKNNjC3dFyG6iyv,https://open.spotify.com/track/5NnwOEgHKNNjC3dFyG6iyv
Nadaka Hamsadwani,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Telugu,2011-09-03,0.59,0.622,0.373,0.528,-13.035,0.049,150.037,1,1,0.02,4,50,8688395,0,0,0,Sad,3Hq6w8KBL7LROa1mY4g489,https://open.spotify.com/track/3Hq6w8KBL7LROa1mY4g489
Ninna Monna,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,0.0,Telugu,2011-09-06,0.67,0.67,0.693,0.98,-7.824,0.064,148.075,1,6,0.07,4,39,7657458,0,0,0,Happy,0c1zpOMwayxsbVEHc1c1gx,https://open.spotify.com/track/0c1zpOMwayxsbVEHc1c1gx
Nee Vanukunnadhi,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,0.0,Telugu,2011-09-12,0.01,0.99,0.308,0.321,-13.195,0.03,174.021,1,1,0.006,4,69,9617719,0,0,0,Sad,4uDA7e3q5GVVRyFY05BeQA,https://open.spotify.com/track/4uDA7e3q5GVVRyFY05BeQA
Yentha Takkarivaadu,Jamuna Rani,/artist/jamuna-rani,0.0,Telugu,2011-09-12,0.47,0.781,0.898,0.308,-9.954,0.002,150.058,1,1,0.0178,4,65,7202892,0,0,0,Energetic,3r57sMaRwvNyav8RPri9Uf,https://open.spotify.com/track/3r57sMaRwvNyav8RPri9Uf
Yentha Yadigipoyavayya,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2011-10-02,0.12,0.82,0.153,0.742,-3.992,0.01,145.009,1,11,0.093,4,89,5803282,0,0,0,Sad,37QiTeH3jlXEwCyws7BJfO,https://open.spotify.com/track/37QiTeH3jlXEwCyws7BJfO
Eedochina Pillanoyi,L.R. Eswari,/artist/lr-eswari-2,0.0,Telugu,2011-10-04,0.16,0.5,0.786,0.449,-6.61,0.01,173.875,1,7,0.09,4,57,5128550,0,0,0,Energetic,7fY37grhorIi351Hq7UBKN,https://open.spotify.com/track/7fY37grhorIi351Hq7UBKN
Chinuku Chinuku Paduthu,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2011-10-05,0.23,0.2,0.901,0.016,-4.726,0.0632,149.987,1,1,0.06,4,84,7432851,0,0,0,Energetic,7ichxq0XiPixzAk3B5OWWr,https://open.spotify.com/track/7ichxq0XiPixzAk3B5OWWr
Vanthe Matharam,Rajeethram,/artist/rajeethram,0.0,Telugu,2011-10-07,0.5,0.886,0.08,0.477,-2.067,0.07,149.99,1,3,0.027,4,49,4925805,0,0,0,Sad,73iiJeJowkrn1lb1mGE6k8,https://open.spotify.com/track/73iiJeJowkrn1lb1mGE6k8
Indugaladu,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2011-10-08,0.13,0.87,0.124,0.549,-6.954,0.09,150.064,1,1,0.05,4,48,1575685,0,0,0,Sad,5AuhxImCT3rOAtLy90AAiQ,https://open.spotify.com/track/5AuhxImCT3rOAtLy90AAiQ
Hare Rama Aagandi,S. P. Balasubrahmanyam|B. Vasantha,/artist/s-p-balasubrahamanyam|/artist/b-vasantha-1,0.0,Telugu,2011-10-11,0.33,0.878,0.068,0.363,-10.056,0.06,173.921,0,1,0.06,4,79,9230358,0,0,0,Sad,6IPwsmhBdKGCV4NN9hDjIK,https://open.spotify.com/track/6IPwsmhBdKGCV4NN9hDjIK
Challanigali,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,0.0,Telugu,2011-10-12,0.62,0.945,0.142,0.451,-8.627,0.03,174.06,1,9,0.0987,4,41,899785,0,0,0,Sad,6lfBtuv9V1OIQJs2ixIkrN,https://open.spotify.com/track/6lfBtuv9V1OIQJs2ixIkrN
Taaralentaga,Mohammed Rafi,/artist/mohammad-rafi,0.0,Telugu,2011-11-01,0.3,0.874,0.062,0.299,-12.963,0.046,175.957,0,10,0.061,4,100,9675807,0,0,0,Sad,1cd13FmW9YZjRneayYrcrs,https://open.spotify.com/track/1cd13FmW9YZjRneayYrcrs
Pranayakaarinivouchu/Maanikya Veenaam,Ghanatasala|P Leela,/artist/ghanatasala|/artist/p-leela,0.0,Telugu,2011-11-02,0.5,0.73,0.821,0.759,-2.821,0.013,150.05,1,7,0.0091,4,36,9045873,0,0,0,Sad,6qjtHbtbf1BfaAjfUwM7ap,https://open.spotify.com/track/6qjtHbtbf1BfaAjfUwM7ap
Radaku Neevera Praanam,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2011-11-03,0.43,0.17,0.833,0.034,-9.966,0.0622,172.022,1,1,0.037,4,78,7960578,0,0,0,Happy,5yBIH87PH6KBY2oycx2nCN,https://open.spotify.com/track/5yBIH87PH6KBY2oycx2nCN
Udaya Kirana Rekhalo,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,0.0,Telugu,2011-11-05,0.79,0.49,0.172,0.831,-12.992,0.06,150.056,0,5,0.0871,4,97,6349341,0,0,0,Sad,3HYuXGQ14gOVWphR6Hajm7,https://open.spotify.com/track/3HYuXGQ14gOVWphR6Hajm7
Pantulamma Pantulamma,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2011-11-07,0.31,0.799,0.385,0.97,-11.743,0.05,174.05,1,1,0.008,4,70,6659498,0,0,0,Sad,5fS9KX2p2oU6wcGXTql5QS,https://open.spotify.com/track/5fS9KX2p2oU6wcGXTql5QS
Aadapilla,Ghanatasala|P Suhseela,/artist/ghanatasala|/artist/p-suhseela,0.0,Telugu,2011-11-08,0.45,0.61,0.787,0.806,-12.719,0.0799,145.031,1,3,0.007,4,84,673035,0,0,0,Happy,5QFxNEwwavWuRNratP6AKJ,https://open.spotify.com/track/5QFxNEwwavWuRNratP6AKJ
Govinda Govinda,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2011-11-10,0.97,0.73,0.023,0.141,-12.848,0.02,149.953,0,10,0.02,4,50,1615157,0,0,0,Sad,1oRxvedZ7f2NDwmuFm5yBe,https://open.spotify.com/track/1oRxvedZ7f2NDwmuFm5yBe
