song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream,instrumentalness,liveliness,valence,predicted_mood,spotify_id,spotify_url
Eaghukirar Makkal,L.R. Eswari,/artist/lr-eswari-2,0.0,Tamil,2013-05-04,0.35,0.35,0.065,0.9,-4.628,0.0894,164.82,1,4,0.0849,4,74,3105881,0,0,0,Sad,7giO2jKCwd0K3Uj4f7c1J7,https://open.spotify.com/track/7giO2jKCwd0K3Uj4f7c1J7
Thanimayil,Vani Jairam,/artist/vani-jayaram,0.0,Tamil,2013-05-06,0.65,0.681,0.539,0.404,-5.741,0.03,130.037,1,11,0.0465,4,27,4134028,0,0,0,Sad,0GTZTmwAE9isZlRQzRgr9N,https://open.spotify.com/track/0GTZTmwAE9isZlRQzRgr9N
Naalam Naalam,P. Susheela|P.B. Sreenivas,/artist/p-suseela-2|/artist/pb-sreenivas,0.0,Tamil,2013-05-09,0.77,0.62,0.704,0.34,-3.155,0.08,131.05,0,1,0.0,4,37,839068,0,0,0,Energetic,30tJ69BqPM2KDNa6Q03bzl,https://open.spotify.com/track/30tJ69BqPM2KDNa6Q03bzl
Neengatha Ennam,Malaysia Vasudevan|S. Janaki,/artist/malaysia-vasudevan|/artist/s-janaki,0.0,Tamil,2013-05-11,0.95,0.899,0.366,0.812,-3.079,0.064,120.229,1,1,0.082,4,42,429098,0,0,0,Sad,1fckMkvDfnuh3IVZYKLiWp,https://open.spotify.com/track/1fckMkvDfnuh3IVZYKLiWp
Naan Kanda Kanavinil,L.R. Eswari,/artist/lr-eswari-2,0.0,Tamil,2013-05-12,0.71,0.779,0.755,0.563,-5.387,0.064,194.004,0,10,0.0895,4,85,1173632,0,0,0,Happy,6Q5kzghPgDUXl1hK0TEbOF,https://open.spotify.com/track/6Q5kzghPgDUXl1hK0TEbOF
Kettimelam Kottura - Instrumental,T. E. Palanisami,/artist/t-e-palanisami-1,0.0,Tamil,2013-06-02,0.77,0.68,0.359,0.6,-6.014,0.0804,156.068,1,2,0.02,4,66,11047421,0,0,0,Sad,0up0FxMYLWia0kinGEYQZh,https://open.spotify.com/track/0up0FxMYLWia0kinGEYQZh
Sindhu Nadhiyin Misai,T.M. Soundararajan|J.V. Raghavulu|L.R. Eswari,/artist/tm-soundararajan|/artist/jv-raghavulu|/artist/lr-eswari-2,0.0,Tamil,2013-06-04,0.19,0.365,0.225,0.345,-4.082,0.009,126.022,1,8,0.0037,4,99,5732700,0,0,0,Sad,3ES5Xietb6QPMHBd9x33JP,https://open.spotify.com/track/3ES5Xietb6QPMHBd9x33JP
Poopole Un Punnagaiyil,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Tamil,2013-06-07,0.74,0.468,0.977,0.261,-4.163,0.0249,120.009,1,8,0.0435,4,53,3850510,0,0,0,Happy,1ymNuOl1Lm2K4E7FFD5xsG,https://open.spotify.com/track/1ymNuOl1Lm2K4E7FFD5xsG
Dance Of Indra,Ram Gopal'S Orchestra,/artist/ram-gopals-orchestra,0.0,Tamil,2013-06-09,0.15,0.44,0.091,0.1,-13.815,0.0945,165.106,0,4,0.0411,4,69,9520763,0,0,0,Sad,0lHKga8tra88kRAe1QLLxq,https://open.spotify.com/track/0lHKga8tra88kRAe1QLLxq
Sottuthu Sottuthu,P. Susheela|T.R. Mahalingam,/artist/p-suseela-2|/artist/tr-mahalingam,0.0,Tamil,2013-06-10,0.93,0.203,0.597,0.45,-7.233,0.062,134.941,0,9,0.091,4,70,10984471,0,0,0,Happy,3sM0t3QoMRJguYbPrunPIy,https://open.spotify.com/track/3sM0t3QoMRJguYbPrunPIy
Naanoru Disco Dance,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Tamil,2013-06-12,0.57,0.005,0.084,0.979,-2.098,0.0744,193.91,1,10,0.04,4,63,2892333,0,0,0,Sad,723zTbpLyQ7a86mFRG3HZ4,https://open.spotify.com/track/723zTbpLyQ7a86mFRG3HZ4
Neram Kalam,Malaysia Vasudevan,/artist/malaysia-vasudevan,0.0,Tamil,2013-07-02,0.38,0.912,0.776,0.599,-8.994,0.03,161.46,1,2,0.0386,4,56,1986824,0,0,0,Sad,3ZeNhgKEKTjn4C1B5gCT37,https://open.spotify.com/track/3ZeNhgKEKTjn4C1B5gCT37
Raman Aandaalum,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Tamil,2013-07-03,0.96,0.248,0.099,0.653,-8.555,0.06,185.664,1,9,0.0979,4,95,8870193,0,0,0,Sad,6vRAJoGBAZ5LvX7fXm1p6e,https://open.spotify.com/track/6vRAJoGBAZ5LvX7fXm1p6e
Enna Paravai Siragaditthu,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2013-07-05,0.82,0.68,0.615,0.283,-2.073,0.001,155.756,0,6,0.0006,4,57,5401761,0,0,0,Sad,0lFeIdbZjb0yVAZFIFLHTt,https://open.spotify.com/track/0lFeIdbZjb0yVAZFIFLHTt
Madimeethu Thalai Vaitthu,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,0.0,Tamil,2013-07-06,0.05,0.11,0.273,0.9,-11.611,0.073,139.992,1,4,0.04,4,87,5333757,0,0,0,Sad,6SPc7XFUOawJQs79oZg349,https://open.spotify.com/track/6SPc7XFUOawJQs79oZg349
Kadai Thengayo,Malaysia Vasudevan,/artist/malaysia-vasudevan,0.0,Tamil,2013-07-10,0.09,0.21,0.584,0.11,-5.661,0.007,120.106,0,4,0.0117,4,46,2365298,0,0,0,Sad,4QPmxp9bmZLrsXVUDMspyq,https://open.spotify.com/track/4QPmxp9bmZLrsXVUDMspyq
Nenjam Marappathillai,P. Susheela|P.B. Sreenivas,/artist/p-suseela-2|/artist/pb-sreenivas,0.0,Tamil,2013-08-01,0.01,0.87,0.08,0.18,-11.575,0.04,144.989,1,8,0.09,4,86,1129623,0,0,0,Sad,5mYqUtZNscznPfggCAuR6H,https://open.spotify.com/track/5mYqUtZNscznPfggCAuR6H
Ammaavum Neeye,M.S. Rajeswari,/artist/ms-rajeswari,0.0,Tamil,2013-08-02,0.73,0.951,0.64,0.241,-6.547,0.1,124.933,0,5,0.073,4,72,8479650,0,0,0,Happy,10LOnFwA40nvYn5HoGXI9X,https://open.spotify.com/track/10LOnFwA40nvYn5HoGXI9X
Medaiyil Aadidum,S. P. Balasubrahmanyam|Vani Jairam,/artist/s-p-balasubrahamanyam|/artist/vani-jayaram,0.0,Tamil,2013-08-05,0.93,0.695,0.653,0.277,-12.856,0.06,131.796,1,1,0.08,4,26,10355361,0,0,0,Happy,0mDqXHzCnBbcfYKF7BIW4S,https://open.spotify.com/track/0mDqXHzCnBbcfYKF7BIW4S
Jaya Jaya Rama,Ghanatasala|P. Susheela|P Leela,/artist/ghanatasala|/artist/p-suseela-2|/artist/p-leela,0.0,Tamil,2013-08-09,0.82,0.825,0.166,0.17,-3.464,0.09,112.96,1,6,0.0499,4,99,5027307,0,0,0,Sad,2O9zyYQR7iPf0afjXSkSQC,https://open.spotify.com/track/2O9zyYQR7iPf0afjXSkSQC
Selvame (S.P. Sailaja),S. P. Sailaja,/artist/s-p-sailaja-2,0.0,Tamil,2013-08-12,0.42,0.11,0.028,0.5,-13.182,0.03,144.968,0,4,0.086,4,67,6179164,0,0,0,Sad,5NTebSquGnnNe8PLFwD7r1,https://open.spotify.com/track/5NTebSquGnnNe8PLFwD7r1
Vagai Karai Katre,K J Yesudas,/artist/k-j-yesudas,0.0,Tamil,2013-09-02,0.85,0.41,0.248,0.52,-13.47,0.01,149.975,0,2,0.094,4,56,3271896,0,0,0,Sad,6LjksxN7fb9GdBEplzbtZF,https://open.spotify.com/track/6LjksxN7fb9GdBEplzbtZF
Thennila Varum Sollithan Tharum Sugam,K J Yesudas|S. Janaki,/artist/k-j-yesudas|/artist/s-janaki,0.0,Tamil,2013-09-04,0.28,0.901,0.212,0.577,-4.874,0.047,145.032,0,5,0.072,4,75,6642520,0,0,0,Sad,4WGqD01BIHWjugTmCk7LKr,https://open.spotify.com/track/4WGqD01BIHWjugTmCk7LKr
Andavan Thodangi,M. S. Viswanathan|K. Veeramani|A.L. Raghavan,/artist/m-s-viswanathan-2|/artist/k-veeramani-1|/artist/al-raghavan-1,0.0,Tamil,2013-09-05,0.71,0.66,0.51,0.78,-6.002,0.09,179.982,1,11,0.07,4,58,5441677,0,0,0,Sad,3Qzu3dJNxQrut0isetXtFX,https://open.spotify.com/track/3Qzu3dJNxQrut0isetXtFX
Londanil Thamizhargal,Sirkazhi Govindarajan,/artist/sirkazhi-govindarajan,0.0,Tamil,2013-09-06,0.74,0.76,0.793,0.9,-5.705,0.002,130.025,1,10,0.0163,4,31,3134660,0,0,0,Happy,5H1G8XXc7SREkP17t4V1vL,https://open.spotify.com/track/5H1G8XXc7SREkP17t4V1vL
Manjal Vaanam,N. Chandran|Sasirekha,/artist/n-chandran|/artist/sasirekha,0.0,Tamil,2013-09-09,0.92,0.754,0.922,0.609,-9.477,0.087,119.974,0,9,0.01,4,79,998132,0,0,0,Happy,2pRunhBuuobjF27ZsZhedl,https://open.spotify.com/track/2pRunhBuuobjF27ZsZhedl
Ezhattu Naala,T. K. S. Natarajan|Kumudha Mani,/artist/t-k-s-natarajan-1|/artist/kumudha-mani,0.0,Tamil,2013-10-01,0.07,0.2,0.893,0.5,-11.977,0.02,196.06,1,11,0.036,4,54,3569765,0,0,0,Sad,3tyDmDCAc57wEPwdQkUKa0,https://open.spotify.com/track/3tyDmDCAc57wEPwdQkUKa0
Muthaaduthey Mudhaaduthey,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Tamil,2013-10-02,0.38,0.428,0.543,0.279,-13.626,0.0282,127.963,0,9,0.043,4,71,11348534,0,0,0,Sad,5PkuZSr8fenB3RY8ekKtGO,https://open.spotify.com/track/5PkuZSr8fenB3RY8ekKtGO
Engae Aval,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2013-10-03,0.31,0.198,0.942,0.948,-2.47,0.05,123.974,1,7,0.06,4,100,6772261,0,0,0,Energetic,6PDMg49qqxbpBo3ZrxmZhy,https://open.spotify.com/track/6PDMg49qqxbpBo3ZrxmZhy
Naguru Pettai,Malaysia Vasudevan|S. Janaki,/artist/malaysia-vasudevan|/artist/s-janaki,0.0,Tamil,2013-10-07,0.2,0.183,0.617,0.184,-10.173,0.075,160.301,1,7,0.08,4,59,6754166,0,0,0,Sad,1OQltagAaax0zcIt28YvPm,https://open.spotify.com/track/1OQltagAaax0zcIt28YvPm
Chendruvaa Maganae,K.B.Sundarambal,/artist/kbsundarambal,0.0,Tamil,2013-10-09,0.53,0.551,0.188,0.769,-6.331,0.0866,200.05,1,2,0.069,4,95,7666711,0,0,0,Sad,2EFMxVVT7hykww7WqBnLEs,https://open.spotify.com/track/2EFMxVVT7hykww7WqBnLEs
Worship,Padma Subrahmaniam|Shyamala Balakrishnan|K.S. Vasudevan|N. Vasudevan|Chorus,/artist/padma-subrahmaniam|/artist/shyamala-balakrishnan|/artist/ks-vasudevan-15|/artist/n-vasudevan-16|/artist/chorus,0.0,Tamil,2013-10-11,0.64,0.97,0.811,1.0,-3.309,0.0407,154.866,1,7,0.0977,4,29,8711724,0,0,0,Energetic,5t3EgGrtBJ1vnxMEjcHUg9,https://open.spotify.com/track/5t3EgGrtBJ1vnxMEjcHUg9
Ponnanameni,S. Janaki|K J Yesudas,/artist/s-janaki|/artist/k-j-yesudas,0.0,Tamil,2013-11-01,0.7,0.13,0.148,0.654,-3.149,0.0158,160.222,0,6,0.0327,4,90,10496742,0,0,0,Sad,77vBAqIL1BNomBQiNr1ZoM,https://open.spotify.com/track/77vBAqIL1BNomBQiNr1ZoM
Vantha Naal Muthal (Sad),T.M. Soundararajan|G.K.Venkatesh,/artist/tm-soundararajan|/artist/gkvenkatesh,0.0,Tamil,2013-11-02,0.17,0.182,0.631,0.201,-7.49,0.0291,179.196,1,1,0.02,4,27,6017691,0,0,0,Sad,4ccJUGIKd3Ul2IUYetNlWB,https://open.spotify.com/track/4ccJUGIKd3Ul2IUYetNlWB
Santhosham,Malaysia Vasudevan|S. P. Sailaja,/artist/malaysia-vasudevan|/artist/s-p-sailaja-2,0.0,Tamil,2013-11-06,0.22,0.81,0.895,0.0,-12.084,0.0574,170.009,0,4,0.097,4,53,7844124,0,0,0,Energetic,61KW90J6YuRM3hOjwA5H3Y,https://open.spotify.com/track/61KW90J6YuRM3hOjwA5H3Y
Udayamaanathe,Party|S. Janaki,/artist/party|/artist/s-janaki,0.0,Tamil,2013-11-07,0.28,0.41,0.906,0.403,-2.704,0.033,108.048,1,1,0.074,4,92,10976353,0,0,0,Energetic,2imNZOZJC8NvNeQLa0CbUl,https://open.spotify.com/track/2imNZOZJC8NvNeQLa0CbUl
Singara Iyyanae,Helen Satya,/artist/helen-satya,0.0,Tamil,2013-12-01,0.53,0.815,0.964,0.603,-7.036,0.0211,140.014,0,1,0.0762,4,74,982027,0,0,0,Energetic,6bppmDVBFNzdfAHC7203Zz,https://open.spotify.com/track/6bppmDVBFNzdfAHC7203Zz
V,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Tamil,2013-12-03,0.89,0.466,0.579,0.846,-4.066,0.0057,155.856,1,11,0.057,4,70,3486805,0,0,0,Sad,4gvzzmXYIAJUq22C1iwKiz,https://open.spotify.com/track/4gvzzmXYIAJUq22C1iwKiz
Avalukkum Thamizhendru Per,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2013-12-07,0.64,0.143,0.613,0.166,-7.853,0.002,139.982,1,7,0.0607,4,85,3742668,0,0,0,Happy,13kkz0kzGgN45EVaIbLekY,https://open.spotify.com/track/13kkz0kzGgN45EVaIbLekY
Thaangaathamma Thangadhu,J. P. Chandrababu,/artist/j-p-chandrababu-1,0.0,Tamil,2013-12-11,0.97,0.59,0.267,0.926,-7.269,0.02,109.982,1,6,0.0513,4,37,4533360,0,0,0,Sad,5n68VlTYrFAtB8nqxFWtqS,https://open.spotify.com/track/5n68VlTYrFAtB8nqxFWtqS
Kaathal,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,0.0,Tamil,2014-01-02,0.28,0.13,0.08,0.6,-10.825,0.0605,167.928,0,4,0.0059,4,51,10452214,0,0,0,Sad,45lgSo04eGlTt5nnWaLfhk,https://open.spotify.com/track/45lgSo04eGlTt5nnWaLfhk
Chinna Chiru Vayathil,K J Yesudas|S. P. Sailaja,/artist/k-j-yesudas|/artist/s-p-sailaja-2,0.0,Tamil,2014-01-03,0.57,0.786,0.417,0.276,-3.766,0.0,132.003,1,8,0.038,4,78,9954299,0,0,0,Sad,34Yf02yQA8v0B9fx4BIh0R,https://open.spotify.com/track/34Yf02yQA8v0B9fx4BIh0R
Ponmaanai Thedi,Malaysia Vasudevan,/artist/malaysia-vasudevan,0.0,Tamil,2014-01-04,0.2,0.08,0.029,0.13,-8.518,0.094,182.556,1,1,0.0147,4,68,4304686,0,0,0,Sad,3ogfclgqD3VOG4Jta973yd,https://open.spotify.com/track/3ogfclgqD3VOG4Jta973yd
Thuyilaadha Penn Ondru,A. M. Rajah|P. Susheela,/artist/a-m-rajah-1|/artist/p-suseela-2,0.0,Tamil,2014-01-06,0.85,0.389,0.579,0.377,-4.747,0.087,138.98,1,1,0.035,4,64,10637273,0,0,0,Energetic,1tcox4rx2DHbHpbd6EH6Wo,https://open.spotify.com/track/1tcox4rx2DHbHpbd6EH6Wo
V,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Tamil,2014-01-09,0.12,0.352,0.111,0.493,-5.151,0.03,126.998,1,1,0.0473,4,64,6471057,0,0,0,Sad,4gvzzmXYIAJUq22C1iwKiz,https://open.spotify.com/track/4gvzzmXYIAJUq22C1iwKiz
Poovaitha,T.M. Soundararajan|P. Susheela|L.R. Eswari,/artist/tm-soundararajan|/artist/p-suseela-2|/artist/lr-eswari-2,0.0,Tamil,2014-02-01,0.0,0.405,0.625,0.253,-5.17,0.038,191.86,1,2,0.032,4,31,6871931,0,0,0,Sad,3Vm811NCyQEWcKcg4hcUty,https://open.spotify.com/track/3Vm811NCyQEWcKcg4hcUty
Sorgam Madhuvile,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Tamil,2014-02-02,0.06,0.952,0.944,0.664,-6.604,0.0282,160.043,0,10,0.01,4,94,7086884,0,0,0,Happy,4MOFJT8wyMHNbWh3xz6dyN,https://open.spotify.com/track/4MOFJT8wyMHNbWh3xz6dyN
Chewing Gum,Usha Uthup,/artist/usha-uthup,0.0,Tamil,2014-02-03,0.33,0.601,0.075,0.111,-11.073,0.0912,171.89,1,6,0.0555,4,76,5997811,0,0,0,Sad,6qQWs0Q4POccT0pl1VJeAR,https://open.spotify.com/track/6qQWs0Q4POccT0pl1VJeAR
Kaalam Seidha,Venkatesh|A.L. Raghavan|P.B. Sreenivas,/artist/venkatesh|/artist/al-raghavan-1|/artist/pb-sreenivas,0.0,Tamil,2014-02-04,0.31,0.77,0.587,0.5,-4.144,0.09,119.995,1,1,0.024,4,94,9417864,0,0,0,Sad,0ptti1G9vQXMwoZYPszJCV,https://open.spotify.com/track/0ptti1G9vQXMwoZYPszJCV
Kanchavukku,Malaysia Vasudevan|A.Sundararajan,/artist/malaysia-vasudevan|/artist/asundararajan,0.0,Tamil,2014-02-06,0.25,0.079,0.839,0.571,-4.734,0.0787,167.09,1,4,0.03,4,59,9499588,0,0,0,Energetic,50bxa1GKIhNkp0JNqXAEVw,https://open.spotify.com/track/50bxa1GKIhNkp0JNqXAEVw
Yaaradi Vanthaar,L.R. Eswari,/artist/lr-eswari-2,0.0,Tamil,2014-02-06,0.72,0.195,0.855,0.111,-4.674,0.08,148.006,1,7,0.08,4,94,821132,0,0,0,Happy,6PEztypjagwaZ3TlvvvENB,https://open.spotify.com/track/6PEztypjagwaZ3TlvvvENB
Kaalathai Vendravan Nee,S. Janaki|P. Susheela,/artist/s-janaki|/artist/p-suseela-2,0.0,Tamil,2014-03-01,0.18,0.14,0.343,0.8,-7.96,0.044,140.053,1,5,0.083,4,76,2904697,0,0,0,Sad,33X8vx6nwvUizMUC5YPXWB,https://open.spotify.com/track/33X8vx6nwvUizMUC5YPXWB
Aadathu Asangaathu (Nadhaswaram),Pandanallur T.R.D.Anandakumar,/artist/pandanallur-trdanandakumar,0.0,Tamil,2014-03-03,0.28,0.531,0.78,0.327,-13.643,0.009,139.969,0,7,0.07,4,38,7107338,0,0,0,Sad,3NS9Pe0RqPW1u1fAOBZpJd,https://open.spotify.com/track/3NS9Pe0RqPW1u1fAOBZpJd
Sundara Thamizh,Seergazhi G.Sivachidambaram,/artist/seergazhi-gsivachidambaram,0.0,Tamil,2014-03-07,0.95,0.55,0.639,0.1,-11.054,0.064,130.077,1,8,0.09,4,68,10174603,0,0,0,Happy,5WN5BeadeYImsrSNPoXPQC,https://open.spotify.com/track/5WN5BeadeYImsrSNPoXPQC
Solam Vedhaikkayile,Ilaiyaraaja|Ain't No Love,/artist/iiaiyaraaja|/artist/aint-no-love,0.0,Tamil,2014-03-10,0.51,0.87,0.623,0.27,-4.548,0.081,192.122,1,7,0.072,4,69,2697906,0,0,0,Energetic,3GCdLUSnKSMJhs4Tj6CV3s,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
Nenjathai,P. Susheela|K J Yesudas|L.R. Eswari,/artist/p-suseela-2|/artist/k-j-yesudas|/artist/lr-eswari-2,0.0,Tamil,2014-03-12,0.82,0.13,0.579,0.8,-5.774,0.061,155.406,1,1,0.084,4,70,3554658,0,0,0,Sad,3exkghSoKdLcuheomj2mvV,https://open.spotify.com/track/3exkghSoKdLcuheomj2mvV
Romeo Juliat Innoru,P. Susheela|T.M. Soundararajan,/artist/p-suseela-2|/artist/tm-soundararajan,0.0,Tamil,2014-04-03,0.19,0.088,0.066,0.568,-3.502,0.064,173.424,1,1,0.0319,4,46,5002695,0,0,0,Sad,5eVKPgteUJg5STWCafnaNh,https://open.spotify.com/track/5eVKPgteUJg5STWCafnaNh
Naan Unna Nenachen,S. P. Balasubrahmanyam|Jikki|Vani Jairam,/artist/s-p-balasubrahamanyam|/artist/jikki|/artist/vani-jayaram,0.0,Tamil,2014-04-05,0.82,0.252,0.892,0.063,-10.776,0.058,139.97,0,1,0.0704,4,28,2704397,0,0,0,Energetic,7AFFfsbxfNpdbtKOYHAOl0,https://open.spotify.com/track/7AFFfsbxfNpdbtKOYHAOl0
Athikkai Kaai,T.M. Soundararajan|P.B. Sreenivas|P. Susheela|Jamuna Rani,/artist/tm-soundararajan|/artist/pb-sreenivas|/artist/p-suseela-2|/artist/jamuna-rani,0.0,Tamil,2014-04-07,0.71,0.493,0.331,0.671,-8.469,0.0243,141.939,1,11,0.0394,4,34,7210678,0,0,0,Sad,6BPML5h9un6jgj6gRS8gQq,https://open.spotify.com/track/6BPML5h9un6jgj6gRS8gQq
Andru Vanthadhu,P Suhseela|T M S Selvakumar,/artist/p-suhseela|/artist/t-m-s-selvakumar,0.0,Tamil,2014-04-08,0.75,0.69,0.43,0.97,-9.422,0.048,114.953,1,9,0.09,4,61,3583222,0,0,0,Sad,6A4dYk5yPuDGe2xX3VhP8a,https://open.spotify.com/track/6A4dYk5yPuDGe2xX3VhP8a
Nanga Pudusa,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,0.0,Tamil,2014-04-08,0.56,0.91,0.064,0.58,-10.397,0.02,114.998,0,10,0.0555,4,71,8972736,0,0,0,Sad,4wZOYUP0PShTv11eQlV4Fi,https://open.spotify.com/track/4wZOYUP0PShTv11eQlV4Fi
Kaaveri Oram,P Suhseela,/artist/p-suhseela,0.0,Tamil,2014-04-10,0.46,0.498,0.111,0.559,-13.199,0.0378,117.999,1,2,0.012,4,60,1160683,0,0,0,Sad,7GToWu3oC0OVZmw6hPCjjs,https://open.spotify.com/track/7GToWu3oC0OVZmw6hPCjjs
Kaagitha Odam,P. Susheela,/artist/p-suseela-2,0.0,Tamil,2014-04-11,0.14,0.84,0.629,0.7,-11.882,0.0142,130.029,1,1,0.0584,4,69,2831863,0,0,0,Sad,5SzjP0I5DNu8jzUDA3W9KX,https://open.spotify.com/track/5SzjP0I5DNu8jzUDA3W9KX
Kuzhaloothi Manamallaam (Nadhaswaram),Pandanallur T.R.D.Anandakumar,/artist/pandanallur-trdanandakumar,0.0,Tamil,2014-04-12,0.4,0.64,0.449,0.9,-12.988,0.0954,104.994,0,11,0.05,4,88,4393280,0,0,0,Sad,0vJOkQtXoUTAcHl9oHMf7G,https://open.spotify.com/track/0vJOkQtXoUTAcHl9oHMf7G
Uravu Solla,P. Susheela,/artist/p-suseela-2,0.0,Tamil,2014-05-02,0.84,0.74,0.443,0.2,-3.452,0.036,159.94,1,1,0.095,4,100,9219381,0,0,0,Sad,16zueMpK7Sh20zVOjIlfl2,https://open.spotify.com/track/16zueMpK7Sh20zVOjIlfl2
Sarbathkadai Sarasa,L.R. Anjali|M.R. Chandran Babu|B.V.U. Raghupathy,/artist/lr-anjali|/artist/mr-chandran-babu-5|/artist/bvu-raghupathy-4,0.0,Tamil,2014-05-03,0.0,0.473,0.593,0.513,-11.865,0.04,184.076,1,1,0.0374,4,47,10305906,0,0,0,Sad,06wtmzW4lst725B7SRq9fd,https://open.spotify.com/track/06wtmzW4lst725B7SRq9fd
Aadi Varum Thera Adungada,Mukesh|Chinna Ponnu,/artist/mukesh|/artist/chinnaponnu,0.0,Tamil,2014-05-04,0.92,0.37,0.623,0.7,-8.187,0.0469,163.968,1,1,0.0502,4,100,3752396,0,0,0,Happy,5MotmvJ7g8kUwugZkmXTDS,https://open.spotify.com/track/5MotmvJ7g8kUwugZkmXTDS
Angae Maalai Mayakkam,P. Susheela|T.M. Soundararajan,/artist/p-suseela-2|/artist/tm-soundararajan,0.0,Tamil,2014-05-06,0.74,0.566,0.52,0.513,-11.614,0.0542,180.058,0,4,0.075,4,82,6921606,0,0,0,Happy,7rIHik5SGS4FF9RYkxy0sn,https://open.spotify.com/track/7rIHik5SGS4FF9RYkxy0sn
Nilladi Nilladi,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2014-05-08,0.64,0.647,0.545,0.104,-9.587,0.0209,135.041,1,8,0.0214,4,50,1744596,0,0,0,Sad,0Twq6NcVR17hVlfn49BMII,https://open.spotify.com/track/0Twq6NcVR17hVlfn49BMII
Oru Aanum Pennum,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Tamil,2014-05-08,0.33,0.657,0.982,0.936,-12.102,0.0471,136.929,0,4,0.059,4,97,3622241,0,0,0,Happy,4bfqcqbrQZGtd8CpiFKJip,https://open.spotify.com/track/4bfqcqbrQZGtd8CpiFKJip
Om Nadam Omkara Nadam,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2014-06-01,0.45,0.05,0.75,1.0,-4.053,0.073,150.022,0,1,0.01,4,27,4628214,0,0,0,Energetic,5G63hn4FybM2cfVjFz8FQw,https://open.spotify.com/track/5G63hn4FybM2cfVjFz8FQw
Kanmaniyae Pynkiliyae,S. P. Balasubrahmanyam|K. S. Chithra,/artist/s-p-balasubrahamanyam|/artist/chitra,0.0,Tamil,2014-06-02,0.07,0.244,0.248,0.994,-5.969,0.0932,179.998,1,1,0.0882,4,26,9466176,0,0,0,Sad,4vi112S7gSa09I5tX2YaJC,https://open.spotify.com/track/4vi112S7gSa09I5tX2YaJC
Mathana Mohana,S. P. Sailaja|Malaysia Vasudevan,/artist/s-p-sailaja-2|/artist/malaysia-vasudevan,0.0,Tamil,2014-06-03,0.74,0.457,0.363,0.542,-5.448,0.06,203.73,0,4,0.08,4,78,86256,0,0,0,Sad,4NE9y2MkBUnezsvcmJG3JX,https://open.spotify.com/track/4NE9y2MkBUnezsvcmJG3JX
Thedinen Vanthathu,P. Susheela,/artist/p-suseela-2,0.0,Tamil,2014-06-04,0.62,0.83,0.862,0.15,-4.709,0.09,147.966,1,2,0.08,4,53,4322904,0,0,0,Energetic,4v8DB3g4lTGyiVfqdm45mF,https://open.spotify.com/track/4v8DB3g4lTGyiVfqdm45mF
Ponnaithedia,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2014-06-06,0.82,0.67,0.696,0.454,-5.333,0.01,140.063,1,1,0.07,4,69,7361511,0,0,0,Happy,6YJ6VUf8cDdwcjt9ODJzYY,https://open.spotify.com/track/6YJ6VUf8cDdwcjt9ODJzYY
Nane Pavinilavu,P. Susheela,/artist/p-suseela-2,0.0,Tamil,2014-06-07,0.75,0.32,0.092,0.8,-13.433,0.071,104.021,0,0,0.063,4,50,6843705,0,0,0,Sad,2lY3D0qnKgLy36XQBA9msI,https://open.spotify.com/track/2lY3D0qnKgLy36XQBA9msI
Kaatril Enthan,S. Janaki,/artist/s-janaki,0.0,Tamil,2014-06-09,0.76,0.92,0.247,0.72,-9.516,0.0035,143.977,1,1,0.04,4,70,1889888,0,0,0,Sad,0ON52yb8MdcKDTfKVwcWga,https://open.spotify.com/track/0ON52yb8MdcKDTfKVwcWga
